Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"172186","CVE-2023-27522","10.0","Critical","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.56 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.56. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.56 advisory.

  - HTTP request splitting with mod_rewrite and mod_proxy: Some mod_proxy configurations on Apache HTTP Server
    versions 2.4.0 through 2.4.55 allow a HTTP Request Smuggling attack. Configurations are affected when
    mod_proxy is enabled along with some form of RewriteRule or ProxyPassMatch in which a non-specific pattern
    matches some portion of the user-supplied request-target (URL) data and is then re-inserted into the
    proxied request-target using variable substitution. For example, something like: RewriteEngine on
    RewriteRule ^/here/(.*)  http://example.com:8080/elsewhere?$1 http://example.com:8080/elsewhere ; [P]
    ProxyPassReverse /here/ http://example.com:8080/ http://example.com:8080/ Request splitting/smuggling
    could result in bypass of access controls in the proxy server, proxying unintended URLs to existing origin
    servers, and cache poisoning. Acknowledgements: finder: Lars Krapf of Adobe (CVE-2023-25690)

  - Apache HTTP Server: mod_proxy_uwsgi HTTP response splitting: HTTP Response Smuggling vulnerability in
    Apache HTTP Server via mod_proxy_uwsgi. This issue affects Apache HTTP Server: from 2.4.30 through 2.4.55.
    Special characters in the origin response header can truncate/split the response forwarded to the client.
    Acknowledgements: finder: Dimas Fariski Setyawan Putra (nyxsorcerer) (CVE-2023-27522)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.56 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.56
"
"183391","CVE-2023-43622","7.8","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.58 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.58. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.58 advisory.

  - Apache HTTP Server: DoS in HTTP/2 with initial windows size 0: An attacker, opening a HTTP/2 connection
    with an initial window size of 0, was able to block handling of that connection indefinitely in Apache
    HTTP Server. This could be used to exhaust worker resources in the server, similar to the well known slow
    loris attack pattern. This has been fixed in version 2.4.58, so that such connection are terminated
    properly after the configured connection timeout. This issue affects Apache HTTP Server: from 2.4.55
    through 2.4.57. Users are recommended to upgrade to version 2.4.58, which fixes the issue.
    Acknowledgements: (CVE-2023-43622)

  - Apache HTTP Server: HTTP/2 stream memory not reclaimed right away on RST: When a HTTP/2 stream was reset
    (RST frame) by a client, there was a time window were the request's memory resources were not reclaimed
    immediately. Instead, de-allocation was deferred to connection close. A client could send new requests and
    resets, keeping the connection busy and open and causing the memory footprint to keep on growing. On
    connection close, all resources were reclaimed, but the process might run out of memory before that. This
    was found by the reporter during testing of CVE-2023-44487 (HTTP/2 Rapid Reset Exploit) with their own
    test client. During normal HTTP/2 use, the probability to hit this bug is very low. The kept memory
    would not become noticeable before the connection closes or times out. Users are recommended to upgrade to
    version 2.4.58, which fixes the issue. Acknowledgements: (CVE-2023-45802)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.58 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.58
"
"183391","CVE-2023-45802","7.8","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.58 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.58. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.58 advisory.

  - Apache HTTP Server: DoS in HTTP/2 with initial windows size 0: An attacker, opening a HTTP/2 connection
    with an initial window size of 0, was able to block handling of that connection indefinitely in Apache
    HTTP Server. This could be used to exhaust worker resources in the server, similar to the well known slow
    loris attack pattern. This has been fixed in version 2.4.58, so that such connection are terminated
    properly after the configured connection timeout. This issue affects Apache HTTP Server: from 2.4.55
    through 2.4.57. Users are recommended to upgrade to version 2.4.58, which fixes the issue.
    Acknowledgements: (CVE-2023-43622)

  - Apache HTTP Server: HTTP/2 stream memory not reclaimed right away on RST: When a HTTP/2 stream was reset
    (RST frame) by a client, there was a time window were the request's memory resources were not reclaimed
    immediately. Instead, de-allocation was deferred to connection close. A client could send new requests and
    resets, keeping the connection busy and open and causing the memory footprint to keep on growing. On
    connection close, all resources were reclaimed, but the process might run out of memory before that. This
    was found by the reporter during testing of CVE-2023-44487 (HTTP/2 Rapid Reset Exploit) with their own
    test client. During normal HTTP/2 use, the probability to hit this bug is very low. The kept memory
    would not become noticeable before the connection closes or times out. Users are recommended to upgrade to
    version 2.4.58, which fixes the issue. Acknowledgements: (CVE-2023-45802)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.58 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.58
"
"192923","CVE-2023-38709","7.8","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.59 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.59. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.59 advisory.

  - Apache HTTP Server: HTTP Response Splitting in multiple modules: HTTP Response splitting in multiple
    modules in Apache HTTP Server allows an attacker that can inject malicious response headers into backend
    applications to cause an HTTP desynchronization attack. Users are recommended to upgrade to version
    2.4.59, which fixes this issue. Acknowledgements: (CVE-2024-24795)

  - Apache HTTP Server: HTTP/2 DoS by memory exhaustion on endless continuation frames: HTTP/2 incoming
    headers exceeding the limit are temporarily buffered in nghttp2 in order to generate an informative HTTP
    413 response. If a client does not stop sending headers, this leads to memory exhaustion.
    Acknowledgements: finder: Bartek Nowotarski (https://nowotarski.info/) (CVE-2024-27316)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.59 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.59
"
"192923","CVE-2024-24795","7.8","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.59 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.59. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.59 advisory.

  - Apache HTTP Server: HTTP Response Splitting in multiple modules: HTTP Response splitting in multiple
    modules in Apache HTTP Server allows an attacker that can inject malicious response headers into backend
    applications to cause an HTTP desynchronization attack. Users are recommended to upgrade to version
    2.4.59, which fixes this issue. Acknowledgements: (CVE-2024-24795)

  - Apache HTTP Server: HTTP/2 DoS by memory exhaustion on endless continuation frames: HTTP/2 incoming
    headers exceeding the limit are temporarily buffered in nghttp2 in order to generate an informative HTTP
    413 response. If a client does not stop sending headers, this leads to memory exhaustion.
    Acknowledgements: finder: Bartek Nowotarski (https://nowotarski.info/) (CVE-2024-27316)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.59 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.59
"
"192923","CVE-2024-27316","7.8","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.59 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.59. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.59 advisory.

  - Apache HTTP Server: HTTP Response Splitting in multiple modules: HTTP Response splitting in multiple
    modules in Apache HTTP Server allows an attacker that can inject malicious response headers into backend
    applications to cause an HTTP desynchronization attack. Users are recommended to upgrade to version
    2.4.59, which fixes this issue. Acknowledgements: (CVE-2024-24795)

  - Apache HTTP Server: HTTP/2 DoS by memory exhaustion on endless continuation frames: HTTP/2 incoming
    headers exceeding the limit are temporarily buffered in nghttp2 in order to generate an informative HTTP
    413 response. If a client does not stop sending headers, this leads to memory exhaustion.
    Acknowledgements: finder: Bartek Nowotarski (https://nowotarski.info/) (CVE-2024-27316)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.59 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.59
"
"193419","CVE-2023-31122","7.8","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.58 Out-of-Bounds Read (CVE-2023-31122)","The remote web server is affected by an out-of-bounds read vulnerability.","The version of Apache httpd installed on the remote host is prior to 2.4.58. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.58 advisory.

  - mod_macro buffer over-read: Out-of-bounds Read vulnerability in mod_macro of Apache HTTP Server. This issue
    affects Apache HTTP Server: through 2.4.57. 

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.58 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.58
"
"193420","CVE-2022-28330","5.0","Medium","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.54 Out-Of-Bounds Read (CVE-2022-28330)","The remote web server is affected by an out-of-bound read vulnerability","The version of Apache httpd installed on the remote host is prior to 2.4.54. It is, therefore, affected by an 
out-of-bounds read vulnerability as referenced in the 2.4.54 advisory.

  - Read beyond bounds in mod_isapi: Apache HTTP Server 2.4.53 and earlier on Windows may read beyond bounds
    when configured to process requests with the mod_isapi module.  Acknowledgements: The Apache HTTP Server
    project would like to thank Ronald Crane (Zippenhop LLC) for reporting this issue 

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.54 or later.","https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.54
"
"193421","CVE-2022-31813","7.5","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.54 Authentication Bypass","The remote web server is affected by an authentication bypass vulnerability.","The version of Apache httpd installed on the remote host is prior to 2.4.54. It is, therefore, affected by an 
authentication bypass vulnerability as referenced in the 2.4.54 advisory.

  - X-Forwarded-For dropped by hop-by-hop mechanism in mod_proxy: Apache HTTP Server 2.4.53 and earlier may not
    send the X-Forwarded-* headers to the origin server based on client side Connection header hop-by-hop
    mechanism. This may be used to bypass IP based authentication on the origin server/application.
    Acknowledgements: The Apache HTTP Server project would like to thank Gaetan Ferry (Synacktiv) for
    reporting this issue 

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.54 or later.","https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.54
"
"193422","CVE-2022-26377","5.0","Medium","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.54 HTTP Request Smuggling Vulnerability","The remote web server is affected by a HTTP request smuggling vulnerability.","The version of Apache httpd installed on the remote host is prior to 2.4.54. It is, therefore, affected by a http
request smuggling vulnerability as referenced in the 2.4.54 advisory.

  - Possible request smuggling in mod_proxy_ajp: Inconsistent Interpretation of HTTP Requests ('HTTP Request
    Smuggling') vulnerability in mod_proxy_ajp of Apache HTTP Server allows an attacker to smuggle requests to
    the AJP server it forwards requests to.  This issue affects Apache HTTP Server Apache HTTP Server 2.4
    version 2.4.53 and prior versions. Acknowledgements: Ricter Z @ 360 Noah Lab

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.54 or later.","https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.54
"
"193423","CVE-2022-30522","5.0","Medium","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.54 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.54. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.54 advisory.

  - Denial of Service mod_sed: If Apache HTTP Server 2.4.53 is configured to do transformations with mod_sed in
    contexts where the input to mod_sed may be very large, mod_sed may make excessively large memory
    allocations and trigger an abort. Acknowledgements: This issue was found by Brian Moussalli from the JFrog
    Security Research team

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.54 or later.","https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.54
"
"193424","CVE-2022-29404","5.0","Medium","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.54 Multiple Vulnerabilities (mod_lua)","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.54. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.54 advisory.

  - Denial of service in mod_lua r:parsebody: In Apache HTTP Server 2.4.53 and earlier, a malicious request to a
    lua script that calls r:parsebody(0) may cause a denial of service due to no default limit on possible
    input size. Acknowledgements: The Apache HTTP Server project would like to thank Ronald Crane (Zippenhop
    LLC) for reporting this issue (CVE-2022-29404)

  - Information Disclosure in mod_lua with websockets: Apache HTTP Server 2.4.53 and earlier may return lengths
    to applications calling r:wsread() that point past the end of the storage allocated for the buffer.
    Acknowledgements: The Apache HTTP Server project would like to thank Ronald Crane (Zippenhop LLC) for
    reporting this issue (CVE-2022-30556)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.54 or later.","https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.54
"
"193424","CVE-2022-30556","5.0","Medium","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.54 Multiple Vulnerabilities (mod_lua)","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.54. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.54 advisory.

  - Denial of service in mod_lua r:parsebody: In Apache HTTP Server 2.4.53 and earlier, a malicious request to a
    lua script that calls r:parsebody(0) may cause a denial of service due to no default limit on possible
    input size. Acknowledgements: The Apache HTTP Server project would like to thank Ronald Crane (Zippenhop
    LLC) for reporting this issue (CVE-2022-29404)

  - Information Disclosure in mod_lua with websockets: Apache HTTP Server 2.4.53 and earlier may return lengths
    to applications calling r:wsread() that point past the end of the storage allocated for the buffer.
    Acknowledgements: The Apache HTTP Server project would like to thank Ronald Crane (Zippenhop LLC) for
    reporting this issue (CVE-2022-30556)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.54 or later.","https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.54
"
"209654","","","None","10.22.169.100","tcp","0","OS Fingerprints Detected","Multiple OS fingerprints were detected.","Using a combination of remote probes (TCP/IP, SMB, HTTP, NTP, SNMP, etc), 
it was possible to gather one or more fingerprints from the remote system. 
While the highest-confidence result was reported in plugin 11936, “OS Identification”, 
the complete set of fingerprints detected are reported here.","n/a","","
Following OS Fingerprints were found

Remote operating system : Linux Kernel
Confidence level : 30
Method : mDNS
Type : 
Fingerprint : mDNS:LINUX
"
"242629","CVE-2025-54090","5.0","Medium","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.65","The remote web server is affected by a vulnerability.","The version of Apache httpd installed on the remote host is prior to 2.4.65. It is, therefore, affected by a
vulnerability as referenced in the 2.4.65 advisory.

  - A bug in Apache HTTP Server 2.4.64 results in all RewriteCond expr ... tests evaluating as true. Users
    are recommended to upgrade to version 2.4.65, which fixes the issue. (CVE-2025-54090)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.65 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.65
"
